entry_id,user_id,contest_id,entry_time,entry_fee,bonus_funds_used,cash_used,payout_amount,status
62180,1336,394,2025-01-08 15:46:41,10,0,10,0,completed
62181,580,127,2024-09-27 22:14:06,20,0,20,60,completed
62182,590,131,2024-10-07 12:29:15,20,0,20,0,completed
62183,3538,146,2024-10-23 03:04:22,20,0,20,30.0,completed
62184,4350,320,2024-10-17 14:21:49,100,0,100,0,completed
62185,2702,109,2024-11-02 00:34:45,20,0,20,0,completed
62186,2442,166,2024-11-14 21:49:39,10,0,10,0,completed
62187,2312,261,2024-12-05 08:34:29,10,0,10,100,completed
62188,3048,499,2024-12-17 20:52:13,100,0,100,0,completed
62189,2452,130,2024-10-23 01:53:33,5,0,5,5,cancelled
62190,4933,14,2024-11-01 07:57:22,10,0,10,200,completed
62191,4326,104,2025-01-11 07:35:22,20,0,20,0,completed
62192,1388,50,2024-12-07 01:14:35,100,0,100,200,completed
62193,1430,113,2024-11-20 07:01:25,100,0,100,0,completed
62194,4337,112,2024-11-26 03:33:32,100,0,100,1000,completed
62195,2243,431,2025-01-24 13:42:01,10,0,10,0,completed
62196,4307,308,2024-12-22 17:35:15,25,0,25,0,completed
62197,299,368,2024-10-10 19:57:09,50,0,50,250,completed
62198,4371,196,2024-11-16 08:26:12,20,0,20,20,cancelled
62199,1511,418,2024-11-14 12:58:51,20,0,20,0,completed
62200,4699,477,2024-12-18 08:18:59,50,0,50,0,completed
62201,77,54,2024-12-18 03:53:41,20,0,20,0,completed
62202,3367,412,2024-11-03 04:56:41,25,0,25,0,completed
62203,4622,356,2025-01-04 12:56:20,5,0,5,5,cancelled
62204,3230,261,2024-12-06 10:42:16,10,0,10,0,completed
62205,3972,429,2024-09-17 22:46:42,100,0,100,300,completed
62206,3849,173,2024-12-25 12:06:57,100,0,100,150.0,completed
62207,3938,5,2024-12-16 11:31:05,5,0,5,0,completed
62208,2864,169,2024-09-18 05:47:46,25,0,25,0,completed
62209,1765,271,2024-11-10 11:40:32,25,0,25,0,completed
62210,537,352,2024-10-13 05:07:42,25,0,25,0,completed
62211,4843,497,2024-09-18 23:21:09,20,0,20,0,completed
62212,2606,34,2024-09-11 16:15:03,5,0,5,5,cancelled
62213,2045,461,2025-01-01 12:54:19,5,0,5,0,completed
62214,1128,305,2024-09-15 04:09:54,50,0,50,0,completed
62215,3349,483,2024-11-12 22:54:45,50,0,50,0,completed
62216,280,298,2024-10-07 01:33:46,5,0,5,15,completed
62217,3873,63,2024-11-24 20:59:23,25,0,25,0,completed
62218,119,413,2024-09-30 15:43:53,100,0,100,0,completed
62219,3128,438,2024-11-19 10:36:28,50,0,50,0,completed
62220,1847,244,2024-11-04 11:54:12,50,0,50,0,completed
62221,752,190,2025-01-26 07:40:49,20,0,20,30.0,completed
62222,3462,86,2025-01-07 13:31:56,25,0,25,0,completed
62223,336,111,2024-10-09 22:24:17,20,0,20,0,completed
62224,1953,263,2025-01-01 05:09:44,10,0,10,100,completed
62225,2937,99,2024-11-28 06:04:51,50,0,50,0,completed
62226,1941,391,2024-10-04 16:56:30,10,0,10,0,completed
62227,784,35,2024-09-30 21:45:02,10,0,10,0,completed
62228,2598,307,2024-11-17 01:31:38,20,0,20,40,completed
62229,60,76,2024-10-02 15:24:42,5,0,5,0,completed
62230,1729,83,2024-12-20 13:36:03,25,0,25,0,completed
62231,1650,490,2024-11-09 07:27:00,10,0,10,0,completed
62232,4090,278,2025-01-21 08:34:12,10,0,10,15.0,completed
62233,3715,315,2025-01-16 05:49:39,10,0,10,0,completed
62234,711,458,2025-01-08 08:04:52,20,0,20,0,completed
62235,856,168,2024-11-27 06:12:34,20,0,20,0,completed
62236,2739,15,2025-01-16 03:53:19,25,0,25,0,completed
62237,4774,32,2024-10-18 06:47:09,10,0,10,10,cancelled
62238,1223,282,2025-01-25 21:33:19,5,0,5,5,cancelled
62239,3253,400,2024-11-08 00:30:52,25,0,25,0,completed
62240,4767,367,2024-12-29 06:31:09,100,0,100,0,completed
62241,3859,497,2024-09-18 21:35:19,20,0,20,0,completed
62242,4284,8,2024-11-02 14:55:22,50,0,50,0,completed
62243,1828,474,2024-11-20 04:50:46,20,0,20,0,completed
62244,2622,314,2024-10-05 22:38:44,100,0,100,0,completed
62245,4158,400,2024-11-07 20:29:56,25,0,25,0,completed
62246,3983,432,2025-01-10 22:02:59,5,0,5,5,cancelled
62247,310,24,2024-11-29 01:39:59,5,0,5,0,completed
62248,2566,358,2024-12-12 21:23:21,10,0,10,0,completed
62249,4646,265,2024-12-16 09:08:11,10,0,10,0,completed
62250,2308,78,2024-10-01 01:31:47,100,0,100,100,cancelled
62251,3784,336,2025-01-19 10:25:56,20,0,20,0,completed
62252,856,158,2024-12-15 19:46:10,100,0,100,0,completed
62253,2525,238,2024-12-27 02:18:13,20,0,20,20,cancelled
62254,378,17,2025-01-22 10:03:11,5,0,5,5,cancelled
62255,1660,61,2024-10-09 06:17:19,20,0,20,0,completed
62256,956,339,2024-12-11 07:20:29,100,0,100,300,completed
62257,4310,276,2024-09-21 06:13:17,10,0,10,0,completed
62258,3858,254,2024-12-09 10:17:15,20,0,20,40,completed
62259,2008,9,2024-10-29 06:54:15,20,0,20,0,completed
62260,2554,248,2025-01-11 06:08:09,5,0,5,25,completed
62261,4833,32,2024-10-18 08:28:27,10,0,10,10,cancelled
62262,1123,75,2024-09-08 09:30:40,100,0,100,0,completed
62263,1644,1,2024-09-15 09:52:31,50,0,50,0,completed
62264,154,71,2024-12-03 17:50:01,100,0,100,0,completed
62265,3659,297,2024-09-20 02:38:51,5,0,5,5,cancelled
62266,4610,433,2024-11-06 23:22:23,50,0,50,,completed
62267,4938,32,2024-10-18 16:25:41,10,0,10,10,cancelled
62268,3060,329,2024-10-26 23:55:44,10,0,10,0,completed
62269,2354,198,2024-11-14 17:23:29,5,0,5,0,completed
62270,1164,493,2024-11-26 03:25:23,20,0,20,0,completed
62271,829,283,2025-01-21 14:43:56,25,0,25,37.5,completed
62272,1363,257,2024-11-15 06:36:48,5,0,5,0,completed
62273,1737,114,2024-11-25 07:56:19,50,0,50,0,completed
62274,1647,457,2024-08-30 16:13:34,10,0,10,0,completed
62275,657,86,2025-01-07 00:24:08,25,0,25,0,completed
62276,357,217,2025-01-07 20:49:30,5,0,5,0,completed
62277,2100,3,2024-09-21 23:30:25,20,0,20,0,completed
62278,4762,109,2024-11-01 05:22:16,20,0,20,40,completed
62279,4195,462,2024-12-29 16:35:56,100,0,100,0,completed
62280,3941,2,2024-09-30 13:22:13,100,0,100,100,cancelled
62281,3942,237,2024-09-26 12:15:49,50,0,50,0,completed
62282,1465,58,2024-12-24 18:13:31,25,0,25,0,completed
62283,3024,3,2024-09-22 17:52:20,20,0,20,,completed
62284,254,117,2024-10-11 12:34:02,50,0,50,0,completed
62285,4002,369,2024-09-16 16:04:14,25,0,25,0,completed
62286,2245,462,2024-12-29 06:54:36,100,0,100,300,completed
62287,2921,336,2025-01-18 15:21:12,20,0,20,60,completed
62288,2299,394,2025-01-09 05:42:39,10,0,10,30,completed
62289,2877,79,2024-10-02 23:25:53,50,0,50,0,completed
62290,1638,375,2025-01-10 11:38:49,100,0,100,0,completed
62291,3268,345,2024-09-05 07:54:56,5,0,5,0,completed
62292,991,182,2024-10-02 21:36:46,100,0,100,0,completed
62293,139,419,2024-09-27 13:57:09,20,0,20,0,completed
62294,3431,356,2025-01-03 03:52:04,5,0,5,5,cancelled
62295,4719,380,2025-01-10 21:49:43,20,0,20,0,completed
62296,1637,74,2024-09-20 04:44:44,25,0,25,,completed
62297,2027,76,2024-09-30 21:38:00,5,0,5,0,completed
62298,1748,2,2024-09-30 15:46:49,100,0,100,100,cancelled
62299,4876,84,2024-09-26 23:15:02,5,0,5,10,completed
62300,1069,253,2024-10-20 01:54:39,20,0,20,0,completed
62301,3840,457,2024-09-01 05:38:56,10,0,10,0,completed
62302,1566,31,2025-01-10 18:30:58,5,0,5,0,completed
62303,2316,431,2025-01-24 19:00:51,10,0,10,0,completed
62304,4109,285,2024-10-15 14:08:10,25,0,25,0,completed
62305,2586,443,2024-10-12 15:00:45,50,0,50,50,cancelled
62306,1292,114,2024-11-26 00:34:24,50,0,50,500,completed
62307,521,149,2024-12-15 09:19:46,20,0,20,0,completed
62308,1154,210,2024-10-22 19:06:09,5,0,5,25,completed
62309,3054,426,2024-11-27 18:18:32,100,0,100,0,completed
62310,2732,139,2024-12-07 01:04:34,20,0,20,0,completed
62311,96,376,2024-10-18 02:41:58,10,0,10,15.0,completed
62312,1207,446,2024-12-03 13:02:18,5,0,5,0,completed
62313,353,148,2024-11-30 01:39:42,5,0,5,0,completed
62314,2806,245,2024-11-12 10:13:41,10,0,10,0,completed
62315,2865,442,2024-12-30 21:55:42,50,0,50,0,completed
62316,503,211,2024-10-25 15:40:58,25,0,25,0,completed
62317,4368,385,2024-11-30 07:24:02,100,0,100,0,completed
62318,416,10,2025-01-08 03:18:12,25,0,25,0,completed
62319,2438,296,2024-09-22 20:45:30,50,0,50,0,completed
62320,4001,25,2025-01-29 13:38:51,20,0,20,20,cancelled
62321,4139,487,2024-09-18 19:37:56,50,0,50,150,completed
62322,1132,35,2024-09-29 16:02:16,10,0,10,0,completed
62323,133,434,2024-11-20 00:55:06,25,0,25,25,cancelled
62324,3596,325,2024-09-25 05:28:06,20,0,20,20,cancelled
62325,4983,248,2025-01-11 02:53:21,5,0,5,0,completed
62326,1860,293,2024-09-07 02:04:03,100,0,100,0,completed
62327,2021,53,2025-01-14 18:41:22,10,0,10,0,completed
62328,4300,108,2025-01-27 16:11:01,5,0,5,0,completed
62329,1237,19,2024-09-20 15:14:08,20,0,20,0,completed
62330,1305,254,2024-12-10 02:18:39,20,0,20,0,completed
62331,671,139,2024-12-07 07:40:02,20,0,20,0,completed
62332,3174,173,2024-12-25 00:15:49,100,0,100,2000,completed
62333,4891,7,2024-10-31 10:52:36,20,0,20,0,completed
62334,1083,41,2025-01-03 19:54:11,20,0,20,0,completed
62335,616,443,2024-10-12 16:09:34,50,0,50,50,cancelled
62336,131,124,2025-01-27 18:32:19,10,0,10,0,completed
62337,2214,10,2025-01-09 13:11:24,25,0,25,0,completed
62338,294,300,2025-01-09 17:36:46,5,0,5,25,completed
62339,3640,250,2024-11-06 21:51:38,5,0,5,0,completed
62340,3450,26,2024-10-18 03:41:26,5,0,5,0,completed
62341,1613,176,2024-11-23 07:28:22,20,0,20,0,completed
62342,808,146,2024-10-23 11:37:03,20,0,20,0,completed
62343,1409,358,2024-12-12 08:40:33,10,0,10,0,completed
62344,268,310,2024-09-15 02:07:50,20,0,20,0,completed
62345,3295,452,2024-10-03 05:14:41,100,0,100,0,completed
62346,2695,414,2024-11-27 03:52:35,50,0,50,0,completed
62347,895,435,2024-12-19 10:51:48,20,0,20,0,completed
62348,3480,98,2024-10-15 15:46:06,5,0,5,10,completed
62349,931,390,2024-12-11 04:25:40,5,0,5,0,completed
62350,2057,188,2024-10-22 16:51:00,5,0,5,0,completed
62351,997,295,2024-11-25 00:09:03,100,0,100,0,completed
62352,238,166,2024-11-14 09:32:19,10,0,10,0,completed
62353,842,130,2024-10-22 02:15:51,5,0,5,5,cancelled
62354,674,141,2024-12-30 20:15:28,20,0,20,20,cancelled
62355,3912,13,2024-11-05 23:41:53,5,0,5,0,completed
62356,4260,234,2024-10-04 14:04:22,25,0,25,0,completed
62357,2597,315,2025-01-15 10:46:01,10,0,10,20,completed
62358,2278,359,2024-12-08 22:47:47,20,0,20,200,completed
62359,515,114,2024-11-26 15:39:56,50,0,50,0,completed
62360,4381,293,2024-09-07 23:54:33,100,0,100,0,completed
62361,1747,332,2024-10-04 13:17:31,100,0,100,0,completed
62362,2652,20,2024-10-25 00:24:45,100,0,100,100,cancelled
62363,2568,141,2024-12-29 23:56:59,20,0,20,20,cancelled
62364,221,202,2024-12-20 06:32:04,100,0,100,100,cancelled
62365,2081,331,2024-10-01 23:20:58,100,0,100,0,completed
62366,4291,298,2024-10-07 09:26:11,5,0,5,0,completed
62367,215,215,2024-11-01 19:18:00,25,0,25,0,completed
62368,1556,23,2024-12-18 01:06:53,100,0,100,0,completed
62369,716,305,2024-09-14 14:57:52,50,0,50,0,completed
62370,2114,386,2024-10-08 06:10:48,5,0,5,0,completed
62371,3118,29,2024-11-28 20:48:40,50,0,50,0,completed
62372,4405,260,2024-09-29 23:24:14,5,0,5,0,completed
62373,3757,260,2024-09-30 05:47:27,5,0,5,0,completed
62374,1408,48,2024-09-26 09:18:58,10,0,10,0,completed
62375,488,176,2024-11-23 05:18:21,20,0,20,0,completed
62376,2967,35,2024-09-30 15:30:24,10,0,10,0,completed
62377,552,421,2024-11-09 12:36:19,25,0,25,50,completed
62378,2228,185,2024-10-26 10:11:52,50,0,50,500,completed
62379,3101,79,2024-10-03 10:52:31,50,0,50,0,completed
62380,4578,177,2024-10-06 20:26:12,50,0,50,150,completed
62381,4860,291,2024-11-23 08:44:44,50,0,50,0,completed
62382,4131,60,2024-10-20 03:00:31,5,0,5,5,cancelled
62383,2463,281,2024-10-12 05:03:18,50,0,50,0,completed
62384,2125,268,2024-09-01 03:51:21,5,0,5,7.5,completed
62385,3806,234,2024-10-04 06:44:35,25,0,25,125,completed
62386,4689,351,2024-12-02 09:24:52,5,0,5,0,completed
62387,1685,394,2025-01-10 09:06:35,10,0,10,50,completed
62388,1442,190,2025-01-26 02:07:22,20,0,20,0,completed
62389,2347,391,2024-10-04 00:03:41,10,0,10,0,completed
62390,3678,17,2025-01-21 19:36:00,5,0,5,,cancelled
62391,2269,139,2024-12-07 01:33:26,20,0,20,0,completed
62392,1218,368,2024-10-11 23:20:19,50,0,50,0,completed
62393,4644,144,2024-09-30 12:12:21,50,0,50,0,completed
62394,1106,216,2025-01-24 03:02:28,10,0,10,0,completed
62395,998,384,2024-09-16 20:44:13,50,0,50,0,completed
62396,3250,481,2024-11-09 18:58:40,5,0,5,0,completed
62397,819,418,2024-11-15 06:57:40,20,0,20,0,completed
62398,3282,249,2024-10-19 01:01:12,20,0,20,0,completed
62399,3567,348,2024-11-21 21:49:39,20,0,20,20,cancelled
62400,2389,131,2024-10-06 04:58:30,20,0,20,100,completed
62401,2137,457,2024-08-30 16:22:44,10,0,10,0,completed
62402,4861,221,2024-10-12 00:53:22,100,0,100,0,completed
62403,1721,26,2024-10-17 07:21:22,5,0,5,7.5,completed
62404,4138,8,2024-11-02 00:42:56,50,0,50,1000,completed
62405,4617,437,2024-11-19 13:06:39,5,0,5,0,completed
62406,3463,408,2024-10-24 13:21:07,25,0,25,50,completed
62407,155,410,2024-10-18 11:11:40,20,0,20,0,completed
62408,4165,227,2025-01-03 05:36:06,5,0,5,0,completed
62409,4191,173,2024-12-25 20:00:35,100,0,100,500,completed
62410,4705,393,2024-09-16 07:09:14,5,0,5,0,completed
62411,2574,300,2025-01-09 18:31:48,5,0,5,0,completed
62412,741,119,2024-10-20 17:14:03,50,0,50,0,completed
62413,4378,487,2024-09-20 06:25:09,50,0,50,0,completed
62414,3351,62,2024-12-28 10:14:52,5,0,5,0,completed
62415,607,17,2025-01-22 10:45:35,5,0,5,5,cancelled
62416,1162,223,2025-01-24 04:49:48,20,0,20,0,completed
62417,4886,66,2025-01-09 02:41:56,20,0,20,0,completed
62418,4761,11,2024-11-20 03:48:11,50,0,50,0,completed
62419,162,30,2024-09-30 15:50:09,25,0,25,0,completed
62420,2494,452,2024-10-02 05:03:43,100,0,100,0,completed
62421,614,314,2024-10-05 03:57:18,100,0,100,0,completed
62422,4669,21,2024-12-02 05:57:40,25,0,25,25,cancelled
62423,2172,142,2024-11-30 23:24:29,50,0,50,0,completed
62424,525,223,2025-01-23 12:56:32,20,0,20,0,completed
62425,4532,155,2024-10-25 12:52:58,20,0,20,0,completed
62426,535,217,2025-01-06 12:57:25,5,0,5,25,completed
62427,513,401,2024-09-21 04:26:07,20,0,20,0,completed
62428,4305,26,2024-10-17 13:02:43,5,0,5,25,completed
62429,3379,179,2025-01-09 00:42:05,50,0,50,0,completed
62430,3694,373,2024-11-11 21:03:40,20,0,20,0,completed
62431,1597,201,2024-09-20 00:24:29,5,0,5,0,completed
62432,2561,154,2024-11-01 23:49:17,25,0,25,0,completed
62433,356,292,2024-10-14 00:26:11,100,0,100,0,completed
62434,321,403,2024-10-10 02:47:44,25,0,25,0,completed
62435,3654,217,2025-01-07 18:00:20,5,0,5,0,completed
62436,3766,343,2025-01-22 16:16:55,20,0,20,20,cancelled
62437,3343,217,2025-01-06 22:37:41,5,0,5,0,completed
62438,717,343,2025-01-22 02:40:09,20,0,20,20,cancelled
62439,2300,264,2024-12-16 00:50:26,5,0,5,0,completed
62440,4835,441,2024-11-14 04:34:06,50,0,50,0,completed
62441,193,328,2024-10-23 01:42:36,5,0,5,50,completed
62442,444,130,2024-10-22 06:28:47,5,0,5,5,cancelled
62443,4886,19,2024-09-19 18:48:00,20,0,20,0,completed
62444,3607,293,2024-09-07 21:10:29,100,0,100,0,completed
62445,3576,383,2024-08-31 10:05:10,5,0,5,5,cancelled
62446,1034,299,2024-11-09 12:02:33,50,0,50,50,cancelled
62447,2957,500,2024-09-24 04:20:27,20,0,20,0,completed
62448,3077,390,2024-12-11 17:32:10,5,0,5,0,completed
62449,3409,62,2024-12-29 02:40:45,5,0,5,0,completed
62450,1483,75,2024-09-07 15:58:26,100,0,100,0,completed
62451,3845,190,2025-01-24 20:52:08,20,0,20,0,completed
62452,331,59,2025-01-04 10:29:56,100,0,100,0,completed
62453,1947,13,2024-11-07 06:01:18,5,0,5,0,completed
62454,3860,158,2024-12-17 13:51:16,100,0,100,0,completed
62455,3025,157,2024-10-23 04:09:58,20,0,20,0,completed
62456,1892,407,2024-10-17 20:26:28,10,0,10,10,cancelled
62457,1191,304,2025-01-22 06:56:04,5,0,5,0,completed
62458,300,333,2024-11-09 09:56:25,50,0,50,50,cancelled
62459,1567,51,2025-01-17 16:44:09,5,0,5,50,completed
62460,2113,42,2024-10-09 13:51:00,100,0,100,0,completed
62461,1651,433,2024-11-07 04:07:59,50,0,50,0,completed
62462,1169,350,2024-10-08 01:02:40,10,0,10,10,cancelled
62463,3003,459,2024-10-08 10:55:58,50,0,50,0,completed
62464,2736,217,2025-01-07 02:55:04,5,0,5,0,completed
62465,4704,358,2024-12-12 03:28:28,10,0,10,30,completed
62466,1713,14,2024-11-01 15:15:36,10,0,10,0,completed
62467,587,296,2024-09-23 07:42:13,50,0,50,0,completed
62468,4642,353,2024-09-15 03:50:35,50,0,50,0,completed
62469,3901,1,2024-09-15 08:52:07,50,0,50,0,completed
62470,58,93,2024-12-26 11:33:54,100,0,100,0,completed
62471,1461,22,2025-01-26 13:16:49,25,0,25,0,completed
62472,905,145,2024-09-24 17:47:12,25,0,25,0,completed
62473,4647,141,2024-12-30 22:37:22,20,0,20,20,cancelled
62474,1238,180,2025-01-06 10:15:27,10,0,10,0,completed
62475,4159,469,2024-09-12 14:05:14,5,0,5,25,completed
62476,1225,224,2024-10-08 16:38:47,20,0,20,0,completed
62477,1340,454,2024-10-13 01:20:32,10,0,10,0,completed
62478,3440,457,2024-08-30 15:57:09,10,0,10,0,completed
62479,4862,242,2025-01-01 12:40:44,100,0,100,0,completed
62480,3777,459,2024-10-09 16:21:57,50,0,50,0,completed
62481,832,50,2024-12-06 22:29:08,100,0,100,0,completed
62482,236,338,2024-09-11 14:48:12,10,0,10,0,completed
62483,2841,314,2024-10-04 22:09:01,100,0,100,0,completed
62484,3765,252,2024-12-01 02:31:10,100,0,100,0,completed
62485,2845,105,2025-01-24 04:55:18,20,0,20,20,cancelled
62486,1440,486,2024-09-26 11:24:17,5,0,5,5,cancelled
62487,2624,454,2024-10-12 04:39:07,10,0,10,0,completed
62488,188,430,2024-11-05 09:34:06,10,0,10,15.0,completed
62489,3855,497,2024-09-17 23:51:39,20,0,20,200,completed
62490,1342,468,2024-10-17 11:07:23,5,0,5,5,cancelled
62491,1610,320,2024-10-17 19:03:55,100,0,100,0,completed
62492,497,230,2024-09-17 10:47:26,10,0,10,200,completed
62493,3804,414,2024-11-26 20:08:16,50,0,50,0,completed
62494,1531,262,2024-09-18 17:13:13,10,0,10,200,completed
62495,911,395,2024-12-12 02:00:42,20,0,20,0,completed
62496,4599,209,2025-01-04 15:05:56,100,0,100,0,completed
62497,1005,291,2024-11-23 14:53:15,50,0,50,500,completed
62498,4992,374,2025-01-25 15:13:51,25,0,25,0,completed
62499,1642,169,2024-09-16 16:21:10,25,0,25,0,completed
62500,292,485,2024-10-13 15:47:51,20,0,20,200,completed
62501,4636,137,2025-01-15 03:54:33,10,0,10,0,completed
62502,538,476,2025-01-07 03:34:52,100,0,100,0,completed
62503,3028,224,2024-10-09 10:58:42,20,0,20,0,completed
62504,1222,381,2024-11-15 12:57:10,10,0,10,0,completed
62505,2223,23,2024-12-18 09:07:58,100,0,100,0,completed
62506,1710,262,2024-09-20 06:12:15,10,0,10,0,completed
62507,784,192,2024-10-21 14:45:30,10,0,10,10,cancelled
62508,2993,44,2024-11-18 11:06:21,100,0,100,0,completed
62509,4232,328,2024-10-23 17:47:52,5,0,5,10,completed
62510,4910,183,2024-09-28 13:14:17,100,0,100,100,cancelled
62511,134,8,2024-11-01 10:03:54,50,0,50,0,completed
62512,1479,54,2024-12-18 12:45:53,20,0,20,0,completed
62513,4256,36,2025-01-29 16:33:58,20,0,20,0,completed
62514,973,499,2024-12-17 11:53:42,100,0,100,0,completed
62515,3082,172,2024-09-28 06:50:54,100,0,100,200,completed
62516,3549,70,2024-12-06 11:13:07,25,0,25,250,completed
62517,3839,212,2024-10-19 02:15:03,50,0,50,0,completed
62518,4710,255,2025-01-08 13:27:04,5,0,5,0,completed
62519,4529,94,2024-12-14 15:51:02,10,0,10,20,completed
62520,342,85,2024-12-31 11:16:24,20,0,20,0,completed
62521,3304,317,2024-09-02 17:02:08,100,0,100,500,completed
62522,2537,273,2024-09-25 03:49:15,25,0,25,0,completed
62523,2457,317,2024-09-03 17:17:43,100,0,100,0,completed
62524,3884,467,2024-11-19 03:02:11,100,0,100,0,completed
62525,1045,33,2024-12-07 13:23:05,20,0,20,30.0,completed
62526,2326,235,2025-01-02 10:20:26,10,0,10,0,completed
62527,753,451,2025-01-20 04:11:16,10,0,10,0,completed
62528,2307,217,2025-01-06 22:25:20,5,0,5,0,completed
62529,4480,500,2024-09-22 18:35:22,20,0,20,0,completed
62530,2018,256,2025-01-05 20:44:43,10,0,10,0,completed
62531,2677,224,2024-10-10 00:01:38,20,0,20,0,completed
62532,4977,281,2024-10-11 19:49:18,50,0,50,0,completed
62533,2045,481,2024-11-09 13:29:17,5,0,5,7.5,completed
62534,2789,188,2024-10-22 18:46:46,5,0,5,0,completed
62535,3082,143,2025-01-01 10:37:55,10,0,10,0,completed
62536,1430,414,2024-11-26 09:45:48,50,0,50,0,completed
62537,670,162,2024-09-11 18:08:53,20,0,20,0,completed
62538,248,45,2024-11-23 18:14:46,20,0,20,40,completed
62539,2895,121,2024-11-06 17:56:56,10,0,10,10,cancelled
62540,2026,28,2025-01-24 11:00:23,100,0,100,0,completed
62541,4504,339,2024-12-12 02:37:29,100,0,100,300,completed
62542,4871,416,2025-01-16 15:40:38,50,0,50,0,completed
62543,2478,379,2024-12-01 07:36:40,10,0,10,50,completed
62544,3243,438,2024-11-20 15:26:27,50,0,50,0,completed
62545,2413,278,2025-01-21 08:46:47,10,0,10,0,completed
62546,278,6,2025-01-09 09:36:58,20,0,20,20,cancelled
62547,3682,483,2024-11-14 02:31:02,50,0,50,0,completed
62548,2464,3,2024-09-23 06:29:48,20,0,20,0,completed
62549,2911,77,2024-09-02 04:54:48,5,0,5,0,completed
62550,4786,487,2024-09-20 06:26:32,50,0,50,250,completed
62551,4673,482,2024-09-27 12:17:28,50,0,50,100,completed
62552,2490,9,2024-10-30 02:40:47,20,0,20,0,completed
62553,3436,15,2025-01-16 09:54:44,25,0,25,0,completed
62554,4635,263,2025-01-01 16:53:28,10,0,10,0,completed
62555,2696,402,2025-01-28 03:26:29,10,0,10,0,completed
62556,3647,59,2025-01-05 08:04:53,100,0,100,0,completed
62557,3195,328,2024-10-24 07:41:02,5,0,5,0,completed
62558,3583,472,2025-01-16 18:10:23,10,0,10,10,cancelled
62559,4631,112,2024-11-26 15:46:30,100,0,100,0,completed
62560,2237,217,2025-01-07 06:42:16,5,0,5,100,completed
62561,226,34,2024-09-10 10:55:38,5,0,5,5,cancelled
62562,1244,417,2024-11-14 04:43:14,20,0,20,0,completed
62563,3271,357,2024-09-03 00:26:47,20,0,20,0,completed
62564,4475,190,2025-01-26 06:13:36,20,0,20,0,completed
62565,362,159,2024-12-13 19:21:21,10,0,10,0,completed
62566,1189,190,2025-01-26 07:31:15,20,0,20,0,completed
62567,4087,430,2024-11-05 02:45:11,10,0,10,100,completed
62568,3814,242,2025-01-01 15:54:53,100,0,100,1000,completed
62569,1223,170,2024-10-18 07:50:01,50,0,50,500,completed
62570,2326,283,2025-01-22 11:57:50,25,0,25,0,completed
62571,4996,292,2024-10-14 17:25:58,100,0,100,500,completed
62572,2064,67,2024-11-28 13:53:48,20,0,20,0,completed
62573,3757,440,2024-09-28 13:06:21,10,0,10,0,completed
62574,4876,299,2024-11-09 08:48:38,50,0,50,50,cancelled
62575,1092,126,2025-01-05 19:20:46,20,0,20,0,completed
62576,1161,290,2024-11-19 02:53:18,50,0,50,0,completed
62577,785,39,2024-09-01 17:17:47,5,0,5,0,completed
62578,939,345,2024-09-05 16:50:58,5,0,5,0,completed
62579,977,190,2025-01-25 02:15:41,20,0,20,0,completed
62580,4739,222,2024-11-19 18:50:05,100,0,100,0,completed
62581,4651,480,2024-09-02 21:41:34,100,0,100,0,completed
62582,1956,444,2024-10-10 14:33:07,20,0,20,0,completed
62583,254,443,2024-10-13 14:45:25,50,0,50,50,cancelled
62584,643,40,2024-09-06 02:30:01,10,0,10,0,completed
62585,4964,488,2024-11-15 02:34:06,50,0,50,0,completed
62586,3547,40,2024-09-07 01:03:00,10,0,10,0,completed
62587,941,53,2025-01-14 02:38:04,10,0,10,0,completed
62588,2602,143,2025-01-01 09:41:17,10,0,10,0,completed
62589,2603,64,2025-01-14 08:24:56,100,0,100,0,completed
62590,3950,181,2024-09-13 15:39:40,20,0,20,0,completed
62591,3273,241,2024-12-26 21:15:37,25,0,25,0,completed
62592,4214,378,2025-01-02 09:27:30,25,0,25,25,cancelled
62593,4183,457,2024-09-01 14:58:37,10,0,10,15.0,completed
62594,1997,324,2024-11-18 05:48:04,5,0,5,0,completed
62595,502,345,2024-09-04 07:07:18,5,0,5,0,completed
62596,4475,96,2024-12-10 19:24:10,10,0,10,0,completed
62597,4259,308,2024-12-21 13:19:26,25,0,25,0,completed
62598,519,221,2024-10-11 18:37:24,100,0,100,0,completed
62599,3530,315,2025-01-15 04:46:46,10,0,10,0,completed
62600,3286,97,2024-12-24 06:13:46,10,0,10,0,completed
62601,3508,484,2025-01-01 20:45:32,5,0,5,0,completed
62602,3851,235,2025-01-01 03:51:43,10,0,10,0,completed
62603,3465,386,2024-10-09 02:41:24,5,0,5,0,completed
62604,265,346,2024-11-26 06:05:17,10,0,10,0,completed
62605,2388,296,2024-09-22 07:00:36,50,0,50,0,completed
62606,1862,144,2024-10-01 14:47:20,50,0,50,0,completed
62607,4231,248,2025-01-11 03:46:04,5,0,5,0,completed
62608,1026,1,2024-09-16 06:45:44,50,0,50,250,completed
62609,4984,156,2024-12-18 00:11:42,10,0,10,0,completed
62610,3322,117,2024-10-11 16:01:28,50,0,50,0,completed
62611,306,233,2024-10-06 01:57:39,10,0,10,0,completed
62612,191,409,2024-12-02 14:09:49,20,0,20,0,completed
62613,2888,34,2024-09-12 01:00:45,5,0,5,5,cancelled
