deposit_id,user_id,deposit_ts,amount,payment_method,status,is_admin_deposit
6053,1792,2024-07-21 12:45:36,50,credit_card,completed,False
6054,1120,2024-09-18 21:04:19,50,credit_card,completed,False
6055,844,2024-12-07 22:37:32,200,paypal,failed,False
6056,2495,2024-08-08 11:13:12,1000,credit_card,completed,False
6057,4706,2023-11-22 19:23:53,100,venmo,completed,False
6058,1201,2024-10-25 07:41:00,10,,completed,True
6059,4111,2024-10-25 09:34:31,200,credit_card,completed,False
6060,3638,2024-04-24 04:03:44,200,paypal,failed,False
6061,4541,2025-01-09 01:41:06,25,venmo,completed,False
6062,1253,2024-04-01 12:18:53,25,paypal,completed,False
6063,3807,2024-11-27 23:46:15,100,debit_card,completed,False
6064,3366,2024-06-02 22:36:02,50,paypal,completed,False
6065,2912,2024-06-06 23:06:06,100,paypal,completed,False
6066,4196,2024-03-18 03:32:50,100,bank_transfer,completed,False
6067,4792,2024-12-30 12:19:44,100,credit_card,completed,False
6068,4098,2023-10-07 08:51:53,100,debit_card,completed,False
6069,11,2024-08-07 10:29:42,200,debit_card,completed,False
6070,870,2024-04-29 14:56:58,50,debit_card,completed,False
6071,895,2025-01-03 09:17:35,1000,credit_card,completed,False
6072,3994,2024-11-12 16:31:53,500,paypal,completed,False
6073,1575,2024-02-19 09:30:57,25,bank_transfer,completed,False
6074,96,2025-01-18 06:12:55,50,,completed,True
6075,902,2024-12-19 18:43:38,25,debit_card,completed,False
6076,796,2024-07-04 16:04:21,200,credit_card,completed,False
6077,1215,2023-10-19 19:32:06,50,credit_card,completed,False
6078,3382,2024-09-17 17:39:33,200,debit_card,completed,False
6079,3502,2024-06-24 11:13:30,200,debit_card,completed,False
6080,3086,2024-06-19 00:13:15,50,credit_card,completed,False
6081,4758,2024-06-03 07:41:57,50,paypal,completed,False
6082,2416,2024-12-26 12:32:06,100,credit_card,completed,False
6083,3294,2024-09-21 13:46:48,50,debit_card,failed,False
6084,592,2024-02-13 21:16:04,1000,credit_card,failed,False
6085,4617,2024-06-08 18:24:18,1000,credit_card,completed,False
6086,4310,2024-03-15 15:14:02,200,credit_card,completed,False
6087,3313,2024-10-29 05:10:01,1000,bank_transfer,completed,False
6088,3579,2024-04-17 11:52:39,1000,venmo,completed,False
6089,2318,2024-03-26 16:27:39,100,venmo,completed,False
6090,1756,2025-01-19 11:32:05,200,paypal,failed,False
6091,2401,2024-10-23 04:58:57,25,,completed,True
6092,4413,2025-01-20 13:34:52,500,credit_card,completed,False
6093,2999,2024-08-21 01:17:26,1000,paypal,completed,False
6094,1551,2024-06-09 03:45:27,100,credit_card,completed,False
6095,2496,2024-08-06 22:04:00,25,paypal,completed,False
6096,3045,2024-01-26 12:48:04,25,paypal,completed,False
6097,2630,2024-10-21 19:17:05,25,debit_card,failed,False
6098,4327,2025-01-13 19:38:51,100,credit_card,completed,False
6099,2092,2024-07-18 17:50:19,500,debit_card,completed,False
6100,1599,2024-07-31 05:06:19,10,,completed,True
6101,4908,2024-10-31 04:13:25,25,,completed,True
6102,4970,2024-12-27 08:42:21,25,debit_card,completed,False
6103,3549,2024-08-24 15:02:13,100,debit_card,completed,False
6104,714,2025-01-17 21:16:03,200,paypal,completed,False
6105,984,2024-12-29 08:50:28,50,credit_card,completed,False
6106,3954,2024-08-29 02:21:16,50,paypal,completed,False
6107,961,2025-01-29 19:27:59,50,,completed,True
6108,2528,2024-05-15 09:42:30,50,venmo,completed,False
6109,870,2024-11-17 00:01:11,25,venmo,completed,False
6110,2575,2023-12-29 06:29:18,200,paypal,completed,False
6111,4165,2024-10-01 11:00:08,200,bank_transfer,completed,False
6112,1254,2024-07-17 07:50:35,50,,completed,True
6113,4423,2025-01-29 09:19:55,500,debit_card,completed,False
6114,2322,2024-03-12 20:47:17,25,credit_card,completed,False
6115,980,2024-09-12 09:19:44,25,,completed,True
6116,4194,2024-06-19 21:03:05,10,,completed,True
6117,832,2025-01-03 15:22:13,10,,completed,True
6118,2374,2024-12-15 23:11:08,500,venmo,completed,False
6119,4182,2024-02-07 15:40:36,25,venmo,completed,False
6120,4093,2024-09-27 20:50:13,200,credit_card,completed,False
6121,1864,2024-06-21 06:30:52,500,paypal,completed,False
6122,425,2024-10-26 07:29:35,500,venmo,completed,False
6123,2099,2023-12-05 18:32:42,200,credit_card,completed,False
6124,2772,2024-12-26 20:09:16,1000,bank_transfer,completed,False
6125,2557,2024-06-30 21:52:35,100,paypal,completed,False
6126,4155,2024-09-23 02:12:08,100,debit_card,completed,False
6127,2400,2024-10-02 09:25:32,100,,completed,True
6128,2703,2024-05-03 18:57:56,200,venmo,completed,False
6129,1945,2024-05-21 12:33:35,50,paypal,completed,False
6130,3819,2025-01-24 00:10:51,50,debit_card,completed,False
6131,3112,2024-12-05 18:48:11,500,venmo,completed,False
6132,3202,2024-09-20 19:32:48,500,paypal,completed,False
6133,4833,2024-09-26 19:07:25,25,credit_card,completed,False
6134,3085,2024-12-09 06:16:30,1000,bank_transfer,completed,False
6135,1936,2024-07-20 01:42:08,100,debit_card,completed,False
6136,1514,2024-12-14 16:44:47,1000,venmo,completed,False
6137,2719,2024-08-24 05:15:47,50,venmo,completed,False
6138,1442,2024-05-24 04:13:00,200,credit_card,completed,False
6139,534,2024-10-17 02:54:19,50,,completed,True
6140,4109,2024-11-25 15:09:41,200,credit_card,completed,False
6141,2553,2024-10-23 06:10:37,25,,completed,True
6142,562,2025-01-07 21:54:00,50,venmo,completed,False
6143,1570,2024-03-30 11:16:24,50,credit_card,completed,False
6144,926,2024-05-19 12:41:21,500,paypal,completed,False
6145,3847,2024-12-24 23:14:07,500,credit_card,completed,False
6146,1591,2024-05-21 20:58:14,100,debit_card,completed,False
6147,4232,2024-10-01 13:44:30,100,bank_transfer,completed,False
6148,4576,2024-09-24 17:07:03,1000,bank_transfer,completed,False
6149,3690,2024-06-17 15:36:11,25,venmo,failed,False
6150,1015,2024-10-04 04:06:53,200,credit_card,completed,False
6151,3511,2023-11-03 17:14:32,100,venmo,completed,False
6152,954,2023-10-23 13:20:36,100,debit_card,completed,False
6153,2129,2024-06-26 18:42:24,500,bank_transfer,completed,False
6154,2776,2024-09-17 00:36:46,100,,completed,True
6155,4481,2024-10-02 09:26:21,100,bank_transfer,failed,False
6156,181,2024-09-27 19:54:37,100,venmo,completed,False
6157,3841,2024-12-05 00:06:41,25,bank_transfer,completed,False
6158,3745,2024-07-07 02:21:21,25,paypal,completed,False
6159,431,2024-11-01 22:37:54,500,credit_card,completed,False
6160,901,2024-09-09 04:32:04,500,paypal,completed,False
6161,1220,2024-06-27 02:56:09,50,credit_card,completed,False
6162,1351,2023-10-16 13:11:36,25,credit_card,completed,False
6163,1384,2024-12-30 14:36:07,1000,bank_transfer,completed,False
6164,4604,2024-10-18 18:19:06,10,,completed,True
6165,1124,2024-04-12 09:11:21,1000,paypal,failed,False
6166,3463,2024-03-25 09:07:31,500,credit_card,completed,False
6167,4385,2024-09-24 13:47:36,100,,completed,True
6168,4859,2023-12-01 21:18:28,100,,completed,True
6169,213,2024-11-01 12:08:29,25,paypal,completed,False
6170,3830,2024-04-05 02:29:58,500,debit_card,completed,False
6171,5000,2024-11-12 08:44:23,1000,venmo,completed,False
6172,2128,2024-03-16 17:15:50,200,debit_card,failed,False
6173,4686,2024-06-24 11:25:51,1000,paypal,completed,False
6174,330,2024-12-04 06:20:59,200,credit_card,completed,False
6175,4400,2025-01-06 23:24:47,100,credit_card,completed,False
6176,3398,2024-01-05 00:23:17,1000,debit_card,completed,False
6177,2702,2025-01-25 23:47:14,25,credit_card,completed,False
6178,2083,2024-03-23 11:10:07,200,venmo,completed,False
6179,3130,2024-05-14 07:55:07,500,debit_card,completed,False
6180,4724,2024-04-28 23:32:11,500,bank_transfer,completed,False
6181,2526,2024-07-23 09:20:00,25,debit_card,completed,False
6182,3632,2024-08-01 04:07:44,100,debit_card,completed,False
6183,4078,2024-09-21 15:51:26,500,paypal,failed,False
6184,3880,2024-04-28 11:15:24,25,,completed,True
6185,1899,2024-08-16 14:58:58,25,debit_card,completed,False
6186,2356,2024-09-13 19:11:52,200,credit_card,completed,False
6187,1532,2024-07-19 09:07:41,200,bank_transfer,completed,False
6188,1869,2024-12-25 05:33:43,10,,completed,True
6189,1547,2024-10-19 09:42:12,500,debit_card,completed,False
6190,3207,2024-06-29 19:17:37,25,venmo,completed,False
6191,2303,2024-11-06 02:22:20,10,,completed,True
6192,3757,2024-01-19 17:26:52,50,paypal,completed,False
6193,2663,2024-11-13 19:53:10,25,paypal,completed,False
6194,3547,2025-01-21 19:40:55,100,,completed,True
6195,1859,2025-01-16 18:40:45,10,,completed,True
6196,4314,2024-10-25 01:02:12,50,,completed,False
6197,4961,2025-01-21 19:12:20,1000,venmo,completed,False
6198,3978,2024-11-23 12:06:20,100,bank_transfer,completed,False
6199,54,2024-10-17 08:43:32,100,,completed,True
6200,3713,2024-07-25 02:04:25,500,debit_card,completed,False
6201,593,2024-03-02 15:15:51,500,venmo,completed,False
6202,4843,2024-07-05 22:07:27,500,credit_card,completed,False
6203,497,2024-06-09 06:28:40,25,credit_card,completed,False
6204,1313,2024-02-08 05:26:23,1000,paypal,completed,False
6205,529,2024-02-01 01:44:56,200,,completed,False
6206,35,2024-08-01 22:42:40,50,,completed,True
6207,2000,2024-07-10 12:25:43,100,credit_card,completed,False
6208,4332,2024-08-26 11:56:27,50,venmo,completed,False
6209,3377,2024-04-26 10:39:49,100,credit_card,completed,False
6210,2863,2024-12-11 10:17:23,500,paypal,completed,False
6211,4631,2024-04-25 22:42:09,50,debit_card,completed,False
6212,973,2024-09-20 22:03:27,500,bank_transfer,completed,False
6213,4510,2024-05-20 09:21:20,100,paypal,completed,False
6214,2353,2024-10-14 17:14:17,1000,debit_card,completed,False
6215,1275,2024-07-08 13:56:13,25,debit_card,completed,False
6216,1377,2024-07-01 18:54:18,200,paypal,completed,False
6217,4317,2024-12-09 23:19:48,50,venmo,completed,False
6218,2903,2024-08-15 06:48:35,25,debit_card,completed,False
6219,4762,2024-10-25 07:59:02,500,venmo,completed,False
6220,133,2025-01-25 11:45:14,100,credit_card,completed,False
6221,3425,2024-11-09 16:24:55,50,bank_transfer,completed,False
6222,1804,2024-10-03 00:57:46,1000,bank_transfer,failed,False
6223,4029,2024-07-04 08:51:02,10,,completed,True
6224,1688,2024-06-28 07:40:14,25,paypal,completed,False
6225,789,2024-09-10 11:31:01,100,venmo,completed,False
6226,1986,2024-11-12 14:45:47,500,debit_card,completed,False
6227,4290,2024-07-04 11:36:32,1000,paypal,failed,False
6228,2651,2024-04-14 09:31:33,500,debit_card,completed,False
6229,916,2023-10-16 02:47:31,25,venmo,completed,False
6230,4554,2024-08-26 18:15:12,25,credit_card,completed,False
6231,579,2024-11-03 19:35:35,25,paypal,completed,False
6232,3836,2025-01-15 07:39:25,200,debit_card,completed,False
6233,4554,2024-04-27 12:18:23,25,paypal,completed,False
6234,4127,2024-03-08 01:49:38,25,,completed,True
6235,573,2024-11-01 20:03:39,25,debit_card,completed,False
6236,2079,2024-09-29 17:36:51,50,,completed,True
6237,172,2024-05-01 22:27:12,200,venmo,completed,False
6238,648,2024-09-09 01:32:14,25,bank_transfer,failed,False
6239,4051,2024-06-20 14:44:26,25,credit_card,completed,False
6240,631,2024-06-24 22:20:06,50,bank_transfer,completed,False
6241,2124,2024-06-04 20:34:20,1000,bank_transfer,completed,False
6242,1703,2024-10-20 04:13:13,200,debit_card,completed,False
6243,3919,2024-02-25 07:53:12,200,debit_card,completed,False
6244,854,2024-11-15 12:54:53,50,bank_transfer,completed,False
6245,1364,2024-10-22 00:27:33,200,debit_card,completed,False
6246,1108,2024-05-10 00:45:37,50,venmo,completed,False
6247,331,2023-12-14 05:07:28,50,,completed,False
6248,2205,2024-10-13 06:24:10,200,venmo,completed,False
6249,4031,2024-06-02 12:42:17,200,paypal,completed,False
6250,926,2024-03-09 13:13:42,200,paypal,completed,False
6251,2118,2024-03-16 04:58:51,50,credit_card,completed,False
6252,3016,2024-12-16 04:41:06,25,,completed,True
6253,2081,2024-04-26 11:06:57,500,debit_card,completed,False
6254,4156,2024-06-11 01:28:55,50,venmo,completed,False
6255,3027,2024-08-21 01:51:14,25,bank_transfer,completed,False
6256,4677,2024-08-03 11:16:14,1000,paypal,failed,False
6257,3206,2024-10-31 10:16:43,100,paypal,completed,False
6258,546,2024-06-13 07:55:36,200,bank_transfer,completed,False
6259,413,2024-02-18 09:52:40,500,bank_transfer,completed,False
6260,2276,2024-12-17 14:47:30,50,bank_transfer,completed,False
6261,2718,2024-10-21 17:24:42,25,venmo,completed,False
6262,1405,2024-04-20 19:46:26,25,debit_card,completed,False
6263,2244,2024-10-27 09:31:05,10,,completed,True
6264,84,2024-06-13 03:52:13,50,,completed,True
6265,3551,2024-12-29 11:19:13,500,venmo,completed,False
6266,1837,2024-12-12 16:24:27,500,venmo,completed,False
6267,1253,2024-05-03 15:13:08,500,venmo,completed,False
6268,1392,2024-10-15 14:58:21,200,bank_transfer,completed,False
6269,4758,2024-05-02 19:46:49,500,paypal,failed,False
6270,1538,2024-06-19 17:53:42,50,debit_card,completed,False
6271,3299,2024-02-14 08:19:41,200,bank_transfer,completed,False
6272,2565,2024-11-28 11:47:14,25,credit_card,completed,False
6273,3023,2024-10-06 01:51:43,100,credit_card,completed,False
6274,3042,2024-12-16 11:03:17,1000,bank_transfer,completed,False
6275,311,2023-11-03 11:56:28,10,,completed,True
6276,1825,2024-03-11 23:32:01,500,venmo,completed,False
6277,4280,2025-01-13 00:51:31,1000,credit_card,completed,False
6278,1922,2024-09-13 19:05:29,50,paypal,completed,False
6279,854,2025-01-29 07:46:11,100,venmo,completed,False
6280,1192,2024-08-24 21:20:49,50,venmo,completed,False
6281,2941,2024-06-11 18:42:31,25,,completed,True
6282,1369,2024-06-05 23:02:29,500,bank_transfer,completed,False
6283,1222,2024-06-11 09:44:03,50,bank_transfer,completed,False
6284,645,2024-12-17 10:55:13,100,venmo,completed,False
6285,4187,2024-06-20 08:11:36,25,debit_card,completed,False
6286,4849,2024-11-25 19:58:59,100,venmo,completed,False
6287,3228,2024-11-09 21:25:44,1000,bank_transfer,completed,False
6288,1001,2024-10-20 10:51:28,25,credit_card,completed,False
6289,1281,2024-09-26 13:05:19,50,credit_card,completed,False
6290,3915,2024-07-03 03:05:25,25,bank_transfer,completed,False
6291,2953,2025-01-13 14:31:29,200,paypal,completed,False
6292,499,2024-07-16 10:24:45,100,,completed,True
6293,2136,2024-06-15 21:14:35,50,credit_card,failed,False
6294,2990,2024-04-01 20:13:08,50,bank_transfer,completed,False
6295,4999,2024-06-16 07:51:36,100,credit_card,completed,False
6296,1596,2024-03-16 06:16:04,50,paypal,completed,False
6297,4946,2024-10-03 04:26:32,200,debit_card,completed,False
6298,2659,2024-09-22 12:56:44,100,,completed,True
6299,2408,2024-02-13 16:46:06,25,,completed,True
6300,1165,2024-08-01 08:51:46,50,bank_transfer,completed,False
6301,388,2024-12-09 10:01:20,25,credit_card,completed,False
6302,181,2024-04-16 08:11:20,25,debit_card,completed,False
6303,1329,2024-03-04 04:11:36,50,debit_card,completed,False
6304,1834,2024-07-21 16:17:57,1000,paypal,completed,False
6305,3521,2024-12-30 06:56:05,200,credit_card,completed,False
6306,2555,2024-06-09 03:56:02,25,venmo,completed,False
6307,1355,2024-06-08 00:55:56,200,debit_card,completed,False
6308,1859,2025-01-06 17:13:36,50,,completed,True
6309,1785,2024-10-11 11:58:50,1000,credit_card,failed,False
6310,3113,2024-07-13 11:23:18,500,debit_card,failed,False
6311,34,2024-08-21 18:15:51,100,credit_card,completed,False
6312,490,2025-01-29 04:08:43,25,venmo,completed,False
6313,2797,2024-12-09 18:01:36,500,paypal,completed,False
6314,1648,2024-02-24 04:34:45,25,,completed,True
6315,4575,2024-09-17 01:08:10,50,paypal,completed,False
6316,4945,2024-08-06 22:06:37,10,,completed,True
6317,2616,2024-09-12 22:34:39,1000,bank_transfer,completed,False
6318,3415,2024-06-22 10:45:35,200,credit_card,completed,False
6319,3742,2024-06-01 07:27:11,1000,debit_card,completed,False
6320,3279,2024-10-05 05:32:11,50,bank_transfer,failed,False
6321,4327,2024-12-06 19:25:13,500,venmo,completed,False
6322,1514,2024-11-02 07:05:52,1000,bank_transfer,completed,False
6323,278,2024-08-30 11:12:48,200,paypal,completed,False
6324,2229,2024-05-04 01:35:06,25,,completed,True
6325,4425,2024-01-04 08:58:28,50,debit_card,completed,False
6326,1297,2024-09-26 07:41:54,1000,bank_transfer,completed,False
6327,4397,2024-06-06 03:31:46,50,bank_transfer,completed,False
6328,922,2024-04-28 22:47:06,1000,credit_card,completed,False
6329,159,2024-01-30 10:20:02,500,venmo,completed,False
6330,2914,2024-06-04 08:15:32,25,,completed,True
6331,2254,2023-12-24 03:32:06,1000,credit_card,completed,False
6332,794,2024-11-25 17:05:58,1000,bank_transfer,completed,False
6333,4096,2024-12-29 07:21:18,500,debit_card,completed,False
6334,181,2024-06-18 06:28:19,25,paypal,completed,False
6335,4454,2024-11-30 19:09:06,1000,paypal,completed,False
6336,3430,2024-08-09 18:04:06,500,paypal,completed,False
6337,623,2024-02-16 11:18:33,50,,completed,True
6338,966,2024-07-08 19:24:00,100,paypal,completed,False
6339,3859,2023-11-03 15:34:27,1000,paypal,completed,False
6340,1329,2024-01-14 01:53:24,100,,completed,True
6341,1137,2024-12-11 21:11:07,500,debit_card,completed,False
6342,2251,2023-11-15 18:23:22,500,paypal,completed,False
6343,4080,2024-06-01 17:05:36,500,debit_card,completed,False
6344,3335,2024-03-04 12:24:41,50,paypal,completed,False
6345,2264,2024-05-30 21:26:01,25,debit_card,failed,False
6346,1612,2024-10-05 23:13:15,100,,completed,True
6347,3466,2023-11-28 10:16:13,500,debit_card,completed,False
6348,3365,2024-05-14 18:54:17,25,venmo,completed,False
6349,4194,2024-10-10 05:29:31,1000,credit_card,completed,False
6350,4154,2024-08-27 02:06:28,50,credit_card,completed,False
6351,2646,2025-01-17 07:06:19,25,bank_transfer,completed,False
6352,238,2024-07-29 17:22:01,50,paypal,completed,False
6353,1906,2024-08-03 09:48:26,500,paypal,failed,False
6354,3833,2024-09-03 09:13:26,50,paypal,failed,False
6355,2112,2024-10-01 09:38:41,50,,completed,True
6356,1999,2024-08-18 12:39:06,1000,paypal,completed,False
6357,1615,2024-12-26 18:21:08,25,venmo,failed,False
6358,2378,2024-09-20 07:37:58,1000,bank_transfer,failed,False
6359,2654,2024-10-09 23:31:39,25,debit_card,completed,False
6360,40,2024-10-04 10:57:57,100,bank_transfer,completed,False
6361,3332,2025-01-26 05:01:15,500,venmo,completed,False
6362,3263,2024-12-26 17:46:25,100,paypal,completed,False
6363,433,2024-12-01 07:20:45,25,,completed,True
6364,3450,2023-12-12 06:43:42,50,venmo,completed,False
6365,2626,2024-05-24 17:11:26,200,paypal,completed,False
6366,732,2024-04-13 23:44:23,50,bank_transfer,completed,False
6367,2507,2024-08-23 02:58:04,50,,completed,True
6368,1024,2024-05-27 16:52:24,500,debit_card,completed,False
6369,4217,2024-03-17 11:01:11,25,credit_card,completed,False
6370,995,2024-12-19 18:39:19,10,,completed,True
6371,2480,2024-09-03 17:22:00,1000,bank_transfer,completed,False
6372,2599,2024-11-01 01:03:22,25,bank_transfer,completed,False
6373,3252,2024-04-13 11:47:38,100,credit_card,failed,False
6374,1174,2024-11-03 22:30:52,1000,paypal,completed,False
6375,3048,2024-11-24 01:17:13,200,venmo,completed,False
6376,2591,2024-11-19 02:41:23,100,bank_transfer,completed,False
6377,393,2024-12-09 05:44:56,10,,completed,True
6378,3142,2023-10-25 02:45:46,25,,completed,True
6379,3506,2024-10-25 12:19:58,500,venmo,completed,False
6380,4049,2024-08-23 20:56:48,500,debit_card,completed,False
6381,3818,2024-09-10 10:44:52,200,paypal,completed,False
6382,3628,2024-11-30 01:21:16,1000,debit_card,completed,False
6383,4887,2024-06-30 12:51:47,200,venmo,completed,False
6384,1346,2024-08-10 02:09:53,50,debit_card,failed,False
6385,4578,2024-10-27 08:29:02,500,credit_card,completed,False
6386,4792,2024-09-18 10:53:00,1000,venmo,completed,False
6387,2046,2024-12-08 11:58:25,50,venmo,completed,False
6388,1775,2024-02-25 21:51:26,100,bank_transfer,completed,False
6389,191,2024-12-03 04:58:11,25,,completed,True
6390,4296,2024-11-28 10:52:37,200,venmo,completed,False
6391,425,2024-10-20 11:55:42,100,debit_card,failed,False
6392,695,2024-07-12 12:28:49,50,venmo,completed,False
6393,1484,2024-11-05 04:53:31,100,credit_card,completed,False
6394,3738,2024-01-06 10:15:55,25,venmo,completed,False
6395,45,2024-07-04 01:13:17,25,debit_card,completed,False
6396,1017,2024-07-18 00:32:57,50,,completed,True
6397,4009,2024-07-07 09:26:45,200,bank_transfer,completed,False
6398,1087,2024-09-02 12:55:18,1000,debit_card,completed,False
6399,1944,2024-10-02 15:05:03,500,paypal,completed,False
6400,3386,2024-07-06 06:19:28,500,bank_transfer,failed,False
6401,2562,2024-08-04 23:08:45,200,venmo,completed,False
6402,789,2024-11-08 12:47:14,200,paypal,completed,False
6403,3232,2024-01-18 14:00:00,100,credit_card,completed,False
6404,4560,2023-10-03 19:03:10,50,paypal,completed,False
6405,2813,2024-01-30 18:31:27,100,,completed,True
6406,3860,2024-07-27 09:17:29,1000,venmo,completed,False
6407,2174,2024-08-06 00:56:30,25,venmo,completed,False
6408,2947,2024-09-28 16:22:38,1000,debit_card,completed,False
6409,4403,2024-07-24 02:32:01,25,bank_transfer,completed,False
6410,4307,2024-04-16 08:10:11,10,,completed,True
6411,4426,2024-10-23 16:28:46,100,debit_card,completed,False
6412,876,2024-05-19 19:09:19,25,credit_card,completed,False
6413,3471,2024-12-27 08:09:15,200,paypal,completed,False
6414,4203,2024-08-21 09:15:39,50,,completed,True
6415,1071,2024-11-13 10:21:02,25,,completed,True
6416,2412,2024-11-26 15:17:57,500,debit_card,completed,False
6417,4598,2024-04-16 09:46:12,50,venmo,completed,False
6418,1224,2024-06-01 08:41:32,25,,completed,True
6419,4410,2024-07-12 11:52:48,25,debit_card,completed,False
6420,2891,2024-02-13 06:19:58,25,venmo,completed,False
6421,2439,2024-08-08 20:10:34,50,bank_transfer,completed,False
6422,2366,2024-08-27 03:39:19,50,,completed,True
6423,306,2024-11-13 11:56:47,10,,completed,True
6424,1700,2024-10-25 14:11:54,1000,paypal,completed,False
6425,2022,2024-09-10 11:19:52,200,venmo,completed,False
6426,4398,2025-01-15 07:44:10,500,paypal,completed,False
6427,3753,2024-12-22 08:40:52,200,bank_transfer,completed,False
6428,2325,2025-01-03 04:33:12,200,debit_card,completed,False
6429,1516,2024-03-08 04:21:36,200,venmo,completed,False
6430,2128,2024-03-04 04:13:17,100,,completed,True
6431,2486,2024-12-06 06:04:25,200,debit_card,completed,False
6432,983,2024-08-26 21:33:58,500,paypal,completed,False
6433,1487,2024-12-18 16:14:46,25,,completed,False
6434,894,2024-03-07 04:12:32,50,bank_transfer,completed,False
6435,837,2024-10-19 23:04:24,200,debit_card,failed,False
6436,4596,2024-12-04 07:41:21,100,credit_card,completed,False
6437,3469,2023-10-18 00:13:07,200,credit_card,completed,False
6438,3783,2024-09-17 04:36:08,500,venmo,completed,False
6439,2576,2024-09-02 09:59:49,500,bank_transfer,completed,False
6440,1405,2024-07-14 04:11:00,200,bank_transfer,completed,False
6441,1700,2024-12-07 11:23:20,200,paypal,completed,False
6442,4018,2024-10-28 20:04:47,1000,,completed,False
6443,1074,2023-12-24 22:16:14,50,bank_transfer,completed,False
6444,1614,2024-06-10 20:05:54,50,credit_card,completed,False
6445,1790,2025-01-23 23:19:33,1000,bank_transfer,completed,False
6446,3820,2024-02-09 06:07:25,200,credit_card,completed,False
6447,2358,2024-04-27 00:57:45,100,venmo,completed,False
6448,4805,2024-12-25 17:59:56,50,debit_card,completed,False
6449,1716,2023-12-09 07:53:54,1000,paypal,completed,False
6450,3198,2024-07-11 12:39:01,500,debit_card,completed,False
6451,2333,2025-01-05 14:55:59,100,,completed,True
6452,4532,2024-12-02 15:47:58,25,venmo,completed,False
6453,4466,2024-12-29 03:20:14,500,venmo,completed,False
6454,3241,2024-07-13 19:17:15,25,debit_card,completed,False
6455,2482,2025-01-05 11:52:51,10,,completed,True
6456,3862,2024-08-09 06:34:55,50,,completed,True
6457,1174,2024-07-03 15:22:51,25,paypal,completed,False
6458,704,2024-05-15 01:23:16,500,debit_card,completed,False
6459,4843,2024-09-25 17:04:22,500,bank_transfer,completed,False
6460,836,2024-01-07 09:55:34,500,credit_card,completed,False
6461,3044,2025-01-16 22:53:32,100,bank_transfer,failed,False
6462,1428,2024-08-27 12:29:47,1000,debit_card,completed,False
6463,3786,2024-10-04 18:13:03,500,venmo,completed,False
6464,1862,2025-01-25 17:48:39,50,paypal,completed,False
6465,4304,2024-09-11 21:06:52,50,,completed,True
6466,3458,2024-06-10 00:50:09,25,paypal,completed,False
6467,3372,2024-01-02 15:25:54,50,paypal,completed,False
6468,108,2025-01-14 13:35:25,200,credit_card,completed,False
6469,2090,2023-12-07 05:42:51,200,venmo,completed,False
6470,3808,2024-03-23 12:33:35,25,,completed,True
6471,3240,2024-04-21 01:17:47,100,venmo,completed,False
6472,1113,2024-10-08 09:23:01,25,venmo,completed,False
6473,1376,2024-01-08 22:01:45,500,debit_card,completed,False
6474,2615,2024-12-01 19:09:06,25,venmo,completed,False
6475,4631,2024-08-31 16:48:19,10,,completed,True
6476,4834,2024-12-20 21:59:18,100,,completed,True
6477,2680,2024-05-31 03:33:33,10,,completed,True
6478,2070,2024-06-04 15:08:33,25,debit_card,completed,False
6479,3738,2024-05-12 09:54:53,200,venmo,completed,False
6480,928,2024-01-09 00:18:05,25,venmo,completed,False
6481,1494,2024-06-27 21:41:22,1000,debit_card,completed,False
6482,2270,2023-10-19 12:01:12,500,paypal,completed,False
6483,680,2023-10-28 23:02:38,50,paypal,completed,False
6484,484,2024-06-23 23:01:43,1000,paypal,completed,False
6485,1548,2024-08-13 19:46:26,100,debit_card,completed,False
6486,2966,2025-01-29 08:00:52,25,paypal,completed,False
6487,4626,2023-12-10 15:35:04,200,venmo,completed,False
6488,2799,2024-04-03 17:11:11,200,bank_transfer,completed,False
6489,488,2024-07-16 02:16:47,500,venmo,completed,False
6490,4277,2023-12-04 07:15:30,1000,debit_card,failed,False
6491,1784,2024-04-15 21:10:30,50,,completed,True
6492,4220,2025-01-03 17:50:19,25,bank_transfer,completed,False
6493,2283,2024-02-23 19:15:03,10,,completed,True
6494,1312,2024-03-14 06:17:33,1000,debit_card,completed,False
6495,1380,2024-02-13 17:50:18,100,venmo,completed,False
6496,2623,2024-04-29 06:56:22,50,debit_card,completed,False
6497,4828,2024-12-10 06:55:45,100,debit_card,completed,False
6498,2263,2024-10-16 16:22:21,1000,bank_transfer,completed,False
6499,3822,2024-12-19 02:33:26,1000,credit_card,completed,False
6500,244,2024-07-30 18:57:48,25,bank_transfer,completed,False
6501,3780,2024-08-19 16:04:53,50,venmo,failed,False
6502,819,2024-12-27 04:56:20,200,debit_card,completed,False
6503,2600,2024-03-24 13:25:54,50,paypal,completed,False
6504,4854,2024-06-12 11:10:07,50,,completed,True
6505,50,2024-06-11 18:55:20,200,paypal,completed,False
6506,1601,2024-11-03 16:06:25,25,credit_card,completed,False
6507,797,2024-06-08 23:26:27,10,,completed,True
6508,44,2024-12-16 03:18:21,25,bank_transfer,completed,False
6509,791,2024-08-16 06:51:05,500,bank_transfer,completed,False
6510,1220,2024-05-24 22:46:02,200,credit_card,completed,False
6511,2997,2024-11-22 23:26:25,200,venmo,completed,False
6512,1651,2024-11-09 17:16:08,500,paypal,completed,False
6513,4616,2024-06-21 18:28:05,100,venmo,completed,False
6514,1615,2025-01-09 22:39:42,50,debit_card,completed,False
